created_at,id,text,source,user_id,truncated,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,retweeted_status_id,geo,place,contributors,retweet_count,reply_count,favorite_count,favorited,retweeted,possibly_sensitive,num_hashtags,num_urls,num_mentions,timestamp
Fri Oct 12 19:37:22 +0000 2012,256841005159030784,Just posted a photo http://t.co/17iKMGm7,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",10935572,,0,0,,,,,,0,0,0,,,,0,1,0,2012-10-12 21:37:22
Fri Oct 12 19:36:19 +0000 2012,256840741404426240,Just posted a photo http://t.co/0U6VaDvK,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",10935572,,0,0,,,,,,0,1,0,,,,0,1,0,2012-10-12 21:36:19
Fri Oct 12 19:34:50 +0000 2012,256840359039074305,Friends..... http://t.co/UGw5saWX http://t.co/aZvr5rmy,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>",10935572,,0,0,,,,,,0,1,0,,,,0,1,0,2012-10-12 21:34:50
Wed Oct 10 19:51:15 +0000 2012,256119720305119233,http://t.co/UGw5saWX http://t.co/IBUDn5f7,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>",10935572,,0,0,,,,,,0,0,0,,,,0,1,0,2012-10-10 21:51:15
Mon Oct 08 20:39:13 +0000 2012,255407016791638016,http://t.co/Ar4bk2C4,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10935572,,0,0,,,,,,0,0,0,,,,0,0,0,2012-10-08 22:39:13
Mon Oct 08 19:07:11 +0000 2012,255383861029130241,Just posted a photo http://t.co/7kZUwefg,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",10935572,,0,0,,,,,,0,0,1,,,,0,1,0,2012-10-08 21:07:11
Mon Oct 01 21:43:05 +0000 2012,252886377757298688,Day 1 of the Isle of Wight! http://t.co/ekgBEKfj,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10935572,,0,0,,,,,,0,0,0,,,,0,0,0,2012-10-01 23:43:05
Fri Aug 17 07:46:40 +0000 2012,236368430981341184,"@MissKotzyba looking forward to seeing you too, it's been way too long!!!!","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10935572,,236368187829125120,248432738,MissKotzyba,,,,,0,0,0,,,,0,0,1,2012-08-17 09:46:40
Fri Aug 17 07:45:54 +0000 2012,236368241293926400,This time tomorrow I will be at Gatwick :0),"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10935572,,0,0,,,,,,0,1,0,,,,0,0,0,2012-08-17 09:45:54
Thu Aug 16 20:07:08 +0000 2012,236192388467535873,This time in 2 days I will be in Mexico!!!! Very exciting times @Allan_76,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10935572,,0,0,,,,,,0,0,0,,,,0,0,1,2012-08-16 22:07:08
Tue Aug 14 22:24:50 +0000 2012,235502266403135488,Bit of family guy now :0),"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10935572,,0,0,,,,,,0,0,0,,,,0,0,0,2012-08-15 00:24:50
Tue Aug 14 22:23:53 +0000 2012,235502029760499713,I got to the restaurant and realised I had left my straighteners on....luckily my neighbour has a key!!!!,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10935572,,0,0,,,,,,0,0,0,,,,0,0,0,2012-08-15 00:23:53
Mon Aug 13 18:17:37 +0000 2012,235077666733182977,Only 5 days until Mexico!!!,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10935572,,0,0,,,,,,0,0,0,,,,0,0,0,2012-08-13 20:17:37
Sun Aug 12 23:00:11 +0000 2012,234786387642175488,Yippee for Take That!!!!!!,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10935572,,0,0,,,,,,0,0,0,,,,0,0,0,2012-08-13 01:00:11
Sun Aug 12 21:02:15 +0000 2012,234756706331144192,Very proud to be British!!!!,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10935572,,0,0,,,,,,0,0,0,,,,0,0,0,2012-08-12 23:02:15
Sun Aug 05 09:45:25 +0000 2012,232049661446332416,The Olympics were amazing - go team GB!!!! http://t.co/DSDd3URI,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10935572,,0,0,,,,,,0,0,0,,,,0,0,0,2012-08-05 11:45:25
Thu Jun 07 19:51:21 +0000 2012,210821265005613059,"Yum, yum!!!!! http://t.co/s9WeFJCL","<a href=""http://www.apple.com"" rel=""nofollow"">Camera on iOS</a>",10935572,,0,0,,,,,,0,0,0,,,,0,0,0,2012-06-07 21:51:21
Mon Jun 04 18:37:12 +0000 2012,209715440266649601,Celebrations with @Lovesofaldngirl http://t.co/uFfYEJVx,"<a href=""http://www.apple.com"" rel=""nofollow"">Camera on iOS</a>",10935572,,0,0,,,,,,1,0,0,,,,0,0,1,2012-06-04 20:37:12
Fri Jun 01 21:01:34 +0000 2012,208664611975729152,@Emma_Lou_Jones @lovesofaldngirl woohoo  I need to see this!!!!! X,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10935572,,207502026542813184,239008446,Emma_Lou_Jones,,,,,0,1,0,,,,0,0,2,2012-06-01 23:01:34
Wed May 30 21:13:43 +0000 2012,207942893627904000,RT @jackiejcollins: A man in Texas arrested for riding his unicycle totally nude. Hmm……,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10935572,,0,0,,,,,,11,27,1,,,,0,0,1,2012-05-30 23:13:43
Tue May 29 19:08:52 +0000 2012,207549080568737792,BBQ time with @Allan_76 !!!!! http://t.co/UkFXJtu6,"<a href=""http://www.apple.com"" rel=""nofollow"">Photos on iOS</a>",10935572,,0,0,,,,,,0,0,0,,,,0,0,1,2012-05-29 21:08:52
Fri May 18 20:39:45 +0000 2012,203585680914382849,"This is such an amazing picture of my nan, granny and great Auntie - they look amazing in the 50's!!!! http://t.co/qG7iTdd3","<a href=""http://www.apple.com"" rel=""nofollow"">Photos on iOS</a>",10935572,,0,0,,,,,,0,0,0,,,,0,0,0,2012-05-18 22:39:45
Fri May 18 20:37:16 +0000 2012,203585062384574464,Misty is not enjoying having her photo taken and very scared of my phone for some reason!!!! http://t.co/RDPklRdc,"<a href=""http://www.apple.com"" rel=""nofollow"">Photos on iOS</a>",10935572,,0,0,,,,,,0,0,0,,,,0,0,0,2012-05-18 22:37:16
Thu May 17 20:38:35 +0000 2012,203223008188432384,"Looking forward to my lovely husband @Allan_76 coming home tomorrow, miss u xxxxx","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10935572,,0,0,,,,,,0,1,0,,,,0,0,1,2012-05-17 22:38:35
Fri Mar 09 20:56:10 +0000 2012,178222669370621952,"Love, love, love........ New Girl!!!!!","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,0,0,,,,,,0,1,0,,,,0,0,0,2012-03-09 21:56:10
Fri Dec 16 21:19:15 +0000 2011,147787898555609089,Having fun with @LovesOfaLDNgirl watching @TheSaturdays http://t.co/vmuFxbg1,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,0,0,,,,,,1,0,0,,,,0,1,2,2011-12-16 22:19:15
Sun Dec 11 20:14:56 +0000 2011,145959771885928448,"RT @Lord_Sugar: The final of X-Factor going to last 2 hours ,which most probably will be the same length of the career of the winner.","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,0,0,,,,,,6282,711,382,,,,0,0,1,2011-12-11 21:14:56
Sun Dec 11 17:52:12 +0000 2011,145923855469379584,"Yippee ELF is on, best crimbo movie - will get me into the spirit and excited about my trip to NY! :o)","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,0,0,,,,,,0,1,0,,,,0,0,0,2011-12-11 18:52:12
Fri Dec 02 20:50:04 +0000 2011,142707126043807745,"Just  waiting for @smhelloladies to come on stage, looking fwd to a giggle with my husband @Allan_76","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,0,0,,,,,,0,0,0,,,,0,0,2,2011-12-02 21:50:04
Mon Nov 28 19:55:56 +0000 2011,141243949951090688,"@LovesOfaLDNgirl oh no, u not heard from him again then? X","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,141227666996068352,20241643,LovesOfaLDNgirl,,,,,0,1,0,,,,0,0,1,2011-11-28 20:55:56
Mon Nov 28 19:47:16 +0000 2011,141241766866206722,The 3 bird roast is so wrong!!!,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,0,0,,,,,,0,0,0,,,,0,0,0,2011-11-28 20:47:16
Tue Nov 08 11:48:42 +0000 2011,133873578197270529,"Having a bad week so far....off ill with a migraine, boiler broken and no internet and have parents eve to look fwd to - boo!!!","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,0,0,,,,,,0,0,0,,,,0,0,0,2011-11-08 12:48:42
Sat Nov 05 21:10:45 +0000 2011,132927859307192320,hehe cool - have fun and say hi to Mina and Arash for me ☺,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,0,0,,,,,,0,0,0,,,,0,0,0,2011-11-05 22:10:45
Sat Nov 05 20:50:25 +0000 2011,132922740440170496,@LovesOfaLDNgirl u watching robs band? X,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,132916439723159552,20241643,LovesOfaLDNgirl,,,,,0,1,0,,,,0,0,1,2011-11-05 21:50:25
Sat Oct 29 07:09:25 +0000 2011,130179412686667776,Off to the hen do!!! :o),"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,0,0,,,,,,0,1,0,,,,0,0,0,2011-10-29 09:09:25
Sun Oct 23 15:07:39 +0000 2011,128125438366203904,On our way to leeds :o),"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,0,0,,,,,,0,0,0,,,,0,0,0,2011-10-23 17:07:39
Sat Oct 08 20:21:55 +0000 2011,122768709105356800,Louis is full of crap.....he should vote himself off!!!,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,0,0,,,,,,0,0,0,,,,0,0,0,2011-10-08 22:21:55
Wed Oct 05 20:11:28 +0000 2011,121678913805107200,Watching the steps reunion - quite emotional!!!,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,0,0,,,,,,0,0,0,,,,0,0,0,2011-10-05 22:11:28
Sat Oct 01 15:08:59 +0000 2011,120153239336390656,Relaxing and drinking in the sun with @LovesOfaLDNgir in Hyde park! X,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,0,0,,,,,,0,0,0,,,,0,0,0,2011-10-01 17:08:59
Sat Oct 01 09:11:15 +0000 2011,120063212057137153,Off to the wedding show with @LovesOfaLDNgirl to find some wedding bits for our big sisters wedding :o),"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,0,0,,,,,,1,0,0,,,,0,0,1,2011-10-01 11:11:15
Thu Sep 29 18:17:19 +0000 2011,119475860976828416,"@LovesOfaLDNgirl which one, not mr perfect?","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,119475544231378944,20241643,LovesOfaLDNgirl,,,,,0,1,0,,,,0,0,1,2011-09-29 20:17:19
Sun Sep 25 18:47:12 +0000 2011,118033830694227971,David looks a bit like Sarah Harding hehe #Xfactor,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,0,0,,,,,,0,0,0,,,,1,0,0,2011-09-25 20:47:12
Wed Sep 07 16:11:52 +0000 2011,111471757524860928,"@dellytot lovely, have fun :o) say congrats to Helena for me! X","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,0,0,,,,,,0,1,0,,,,0,0,0,2011-09-07 18:11:52
Sat Sep 03 11:06:43 +0000 2011,109945411095101440,"Had a great time with the girls last night, think I'm more witty when I'm sober hehe!!!","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,0,0,,,,,,0,0,0,,,,0,0,0,2011-09-03 13:06:43
Sat Sep 03 11:01:17 +0000 2011,109944045320675328,"Day 3 of the Dukan diet - another 1lb lost, yes!!!!","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,0,0,,,,,,0,1,0,,,,0,0,0,2011-09-03 13:01:17
Fri Sep 02 20:29:44 +0000 2011,109724712057315329,@teenytinyleanne u will find out in 9 months haha only joking...I'm on a diet after drinking and eating too much this summer holidays :o(,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,109721959880855552,21798805,teenytinyleanne,,,,,0,0,0,,,,0,0,1,2011-09-02 22:29:44
Fri Sep 02 19:44:13 +0000 2011,109713256498728960,"@Love_London really? My mum said she liked him earlier too, I find him quite annoying!!!","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,109698954752565248,20677422,Love_London,,,,,0,0,0,,,,0,0,1,2011-09-02 21:44:13
Fri Sep 02 19:40:59 +0000 2011,109712444326285312,Hopefully @LovesOfaLDNgirl will come back with some chicken - that is allowed yum!!,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,0,0,,,,,,0,0,0,,,,0,0,1,2011-09-02 21:40:59
Fri Sep 02 19:39:59 +0000 2011,109712193003585536,Tempting.....but I'm on the soft drinks!!! http://t.co/8xIKmE8,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,0,0,,,,,,0,1,0,,,,0,1,0,2011-09-02 21:39:59
Fri Sep 02 17:38:29 +0000 2011,109681613176184832,"Back to school on Monday, did last couple of bits to my room today :o) http://t.co/4YY67Hb","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,0,0,,,,,,0,0,0,,,,0,1,0,2011-09-02 19:38:29
Fri Sep 02 15:29:21 +0000 2011,109649117361344513,@MissKotzyba its a diet where u can only eat protein and have to exercise (walk)every day  http://t.co/u4hTiOV it works for me :o),"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,109608765480898561,248432738,MissKotzyba,,,,,0,0,0,,,,0,1,1,2011-09-02 17:29:21
Fri Sep 02 11:46:56 +0000 2011,109593144559022081,Just on my daily Dukan walk http://t.co/YLlBK0D,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,0,0,,,,,,0,2,0,,,,0,1,0,2011-09-02 13:46:56
Fri Sep 02 10:12:28 +0000 2011,109569369658494976,Day 2 of the Dukan Diet - lost 3lbs when stepped on scales today! :o),"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,0,0,,,,,,0,1,0,,,,0,0,0,2011-09-02 12:12:28
Thu Sep 01 18:55:46 +0000 2011,109338674344370176,Got some cool news boots today...needed some for ages!!!,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,0,0,,,,,,0,0,0,,,,0,0,0,2011-09-01 20:55:46
Thu Sep 01 18:41:24 +0000 2011,109335059856756736,"Day 1 of the Dukan diet - going well, already lost 1lb. Yippee!!!","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,0,0,,,,,,0,0,0,,,,0,0,0,2011-09-01 20:41:24
Wed Aug 31 16:05:34 +0000 2011,108933457543041024,Only 33 miles away yippee!!!,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,0,0,,,,,,0,0,0,,,,0,0,0,2011-08-31 18:05:34
Wed Aug 31 15:18:56 +0000 2011,108921722006274048,"Only 80 miles left on our drive back from Scotland, listening to @scott_mills until we get home to the AC!","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,0,0,,,,,,0,0,0,,,,0,0,1,2011-08-31 17:18:56
Wed Aug 31 12:23:39 +0000 2011,108877607038222336,"@Taylorface14 we left it in Spain :o( it is so, so cold in Scotland....luckily we are leaving today :o)","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,107013137189965824,309559636,Taylorface14,,,,,0,0,0,,,,0,0,1,2011-08-31 14:23:39
Wed Aug 31 12:15:02 +0000 2011,108875441959477248,"295 miles to go, expected arrival time....17:29, a long journey!!!","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,0,0,,,,,,0,0,0,,,,0,0,0,2011-08-31 14:15:02
Wed Aug 31 12:11:15 +0000 2011,108874487818231808,"RT @spin1038: Spoiler for X Factor categories! Louis = over 25s, Gary = boys, Kelly = girls and Tulisa = groups","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,0,0,,,,,,61,7,4,,,,0,0,1,2011-08-31 14:11:15
Mon Aug 29 22:40:41 +0000 2011,108308113442091008,"At least I don't have to work tomorrow....but this time next week it will be my first day back at school, hmm!!!","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,0,0,,,,,,0,0,0,,,,0,0,0,2011-08-30 00:40:41
Sun Aug 28 23:16:41 +0000 2011,107954787110240256,"Had a great night watching @jenbrister tonight, well done - a great show :o)","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,0,0,,,,,,0,0,0,,,,0,0,1,2011-08-29 01:16:41
Sun Aug 28 12:55:37 +0000 2011,107798489446092800,And jumping in sea...are they drunk? http://t.co/m49ijB6,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,0,0,,,,,,0,0,0,,,,0,1,0,2011-08-28 14:55:37
Sun Aug 28 12:54:38 +0000 2011,107798242217046016,Crazy people windsurfing in Scotland....it is freezing brr http://t.co/q3FiH7P,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,0,0,,,,,,0,0,0,,,,0,1,0,2011-08-28 14:54:38
Sat Aug 27 21:53:04 +0000 2011,107571356656345088,"Had a lovely day in Edinburgh, we saw 3 shows, all very good! Time for home and sleep :o)","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,0,0,,,,,,0,0,0,,,,0,0,0,2011-08-27 23:53:04
Sat Aug 27 16:36:35 +0000 2011,107491711130939392,"How exciting, my drink is so cute... http://t.co/Mm9Ab96","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,0,0,,,,,,0,0,0,,,,0,1,0,2011-08-27 18:36:35
Fri Aug 26 16:09:23 +0000 2011,107122476026314752,Still 2 hours to go......,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,0,0,,,,,,0,0,0,,,,0,0,0,2011-08-26 18:09:23
Fri Aug 26 14:20:08 +0000 2011,107094985622564864,"Lots of traffic on the way to Edinburgh, still 4 hours away....","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,0,0,,,,,,0,0,0,,,,0,0,0,2011-08-26 16:20:08
Mon Aug 15 05:25:07 +0000 2011,102974076238315520,"Off to Spain, see u in 10 days x","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,0,0,,,,,,0,0,0,,,,0,0,0,2011-08-15 07:25:07
Sun Aug 14 18:15:02 +0000 2011,102805444808019969,"@LovesOfaLDNgirl hehe can't wait, sorry too many clothes and shoes...u can't fit!!! See u when u get back x","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,102801424789934080,20241643,LovesOfaLDNgirl,,,,,0,1,0,,,,0,0,1,2011-08-14 20:15:02
Wed Aug 10 21:30:59 +0000 2011,101405203609288704,"@LovesOfaLDNgirl u in London, who u on a date with? X","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,101402304669958144,20241643,LovesOfaLDNgirl,,,,,0,1,0,,,,0,0,1,2011-08-10 23:30:59
Wed Aug 10 10:02:55 +0000 2011,101232047007342592,"Hey @stereynolds - hope u are well :o)  can u DM me your address, wanted to send u something! X","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,0,0,,,,,,0,0,0,,,,0,0,1,2011-08-10 12:02:55
Tue Aug 09 18:27:32 +0000 2011,100996650583080960,"@Fraser201 haha I like it, I'm doing the same, having a glass of wine :o)","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,100996162730991617,18244681,Fraser201,,,,,0,0,0,,,,0,0,1,2011-08-09 20:27:32
Mon Aug 08 21:02:40 +0000 2011,100673301042565120,@LovesOfaLDNgirl don't go!!!! Scary!!!! :o(,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,100671701653794816,20241643,LovesOfaLDNgirl,,,,,0,0,0,,,,0,0,1,2011-08-08 23:02:40
Mon Aug 08 20:09:02 +0000 2011,100659805714255873,@LovesOfaLDNgirl I know so horrible :o( #londonriots,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,100658208443609088,20241643,LovesOfaLDNgirl,,,,,0,0,0,,,,1,0,1,2011-08-08 22:09:02
Mon Aug 08 20:06:02 +0000 2011,100659049225400321,"@MissKellyO I know, its so horrible!!! #londonriots","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,100656857173065728,41229669,MissKellyO,,,,,0,0,0,,,,1,0,1,2011-08-08 22:06:02
Mon Aug 08 20:02:21 +0000 2011,100658123718660096,@judy_jay I know how crazy....its very scary #londonriots,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,100657322338168832,18762483,judy_jay,,,,,0,0,0,,,,1,0,1,2011-08-08 22:02:21
Mon Aug 08 20:00:50 +0000 2011,100657742691303424,"Crazy #londonriots happening everywhere now - scary, hope it doesn't kick off in  Aylesbury!!! :o(","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,0,0,,,,,,0,0,0,,,,1,0,0,2011-08-08 22:00:50
Mon Aug 08 13:18:34 +0000 2011,100556510106619904,"@LovesOfaLDNgirl hehe we look so cool, my hair....my clothes, I was obviously very cool!!!! X","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,100555082789171202,20241643,LovesOfaLDNgirl,,,,,0,0,0,,,,0,0,1,2011-08-08 15:18:34
Sun Aug 07 20:54:15 +0000 2011,100308797519691776,"@MissKotzyba haha I know, crazy hey!!!","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",10935572,,100305589963460608,248432738,MissKotzyba,,,,,0,0,0,,,,0,0,1,2011-08-07 22:54:15
